name,bizcode,address,dongcode,dong
세계인쇄,22,서울특별시 강서구 등촌동 628-9번지 ,11500,등촌동
상진인쇄공사,22,서울특별시 강서구 등촌동 628-9번지 (지하1층) ,11500,등촌동
그린칼라(주),22,서울특별시 강서구 등촌동 628-9번지 ,11500,등촌동
신진자동차써비스(주),25,서울특별시 강서구 등촌동 634-15번지 ,11500,등촌동
제일자동차써비스,25,서울특별시 강서구 등촌동 635-11번지 ,11500,등촌동
삼보자동차공업사,25,서울특별시 강서구 등촌동 640-1번지 ,11500,등촌동
상진인쇄공사아트프린트(주),23,서울특별시 강서구 등촌동 628-9번지 (지하1층) ,11500,등촌동
sk네트웍스(주)동방주유소,22,서울특별시 강서구 등촌동 566-28번지 ,11500,등촌동
그린칼라(주),23,서울특별시 강서구 등촌동 628-9번지 ,11500,등촌동
벽산자동차공업사,21,서울특별시 강서구 마곡동 5-34번지 ,11500,마곡동
벽산자동차공업사,25,서울특별시 강서구 마곡동 5-34번지 ,11500,마곡동
현대자동차공업사,25,서울특별시 강서구 마곡동 5-24번지 ,11500,마곡동
마곡자동차써비스,21,서울특별시 강서구 마곡동 6-3번지 ,11500,마곡동
마곡자동차써비스,25,서울특별시 강서구 마곡동 6-1번지 ,11500,마곡동
염창현대자동차공업사,21,서울특별시 강서구 염창동 20-98번지 ,11500,염창동
염창현대자동차공업사,25,서울특별시 강서구 염창동 20-98번지 ,11500,염창동
서남물재생센터,21,서울특별시 강서구 마곡동 91번지 ,11500,마곡동
솔로몬자동차공업사,25,서울특별시 강서구 등촌동 635-12번지 ,11500,등촌동
목화주유소,22,서울특별시 강서구 화곡동 785-2번지 ,11500,화곡동
(주)광진자동차서비스,25,서울특별시 강서구 가양동 257-1번지 ,11500,가양동
NK모터스,25,서울특별시 강서구 외발산동 228-9번지 ,11500,외발산
우리자동차공업사,25,서울특별시 강서구 등촌동 637-12번지 ,11500,등촌동
가양오토서비스,25,서울특별시 강서구 가양동 110-2번지 ,11500,가양동
신동성자동차공업사,21,서울특별시 강서구 가양동 448-14  번지 ,11500,가양동
신동성자동차공업사,22,서울특별시 강서구 가양동 448-14번지 ,11500,가양동
영원카독크,21,서울특별시 강서구 염창동 20-85번지 ,11500,염창동
부림철강공업(주),21,서울특별시 강서구 염창동 20-85번지 ,11500,염창동
대영모터스,21,서울특별시 강서구 등촌동 637-27번지 ,11500,등촌동
명덕공업사,21,서울특별시 강서구 등촌동 639-10번지 ,11500,등촌동
로얄광택,22,서울특별시 강서구 마곡동 326-11번지 ,11500,마곡동
(주)강서자동차정비사업소,21,서울특별시 강서구 외발산동 230-2번지 ,11500,외발산
한국공항공사,22,서울특별시 강서구 방화동 886번지 ,11500,방화동
한국공항공사,22,서울특별시 강서구 과해동 274번지 한국공항공사 ,11500,과해동
신양산소공업(주),21,서울특별시 강서구 가양동 449-12번지 ,11500,가양동
신양산소공업(주),22,서울특별시 강서구 가양동 449-12번지 ,11500,가양동
부림철강공업(주),21,서울특별시 강서구 염창동 20-85번지 ,11500,염창동
부림철강공업(주),25,서울특별시 강서구 염창동 20-85번지 ,11500,염창동
영원카독크,21,서울특별시 강서구 염창동 20-85번지 ,11500,염창동
영원카독크,25,서울특별시 강서구 염창동 20-85번지 ,11500,염창동
(주)동산정비센터,21,서울특별시 강서구 등촌동 639-23번지 ,11500,등촌동
(주)미래자동차공업사,22,서울특별시 강서구 가양동 184-4번지 ,11500,가양동
(주)강서동산정비센터,22,서울특별시 강서구 등촌동 639-23번지 ,11500,등촌동
(주)강서동산정비센터,25,서울특별시 강서구 등촌동 639-23번지 ,11500,등촌동
대웅문화인쇄(주),23,서울특별시 강서구 등촌동 641-15번지 ,11500,등촌동
(주)우진코니티,23,서울특별시 강서구 등촌동 638-4번지 ,11500,등촌동
승명화학,23,서울특별시 강서구 등촌동 634-7번지 ,11500,등촌동
화성자동차공업사,21,서울특별시 강서구 등촌동 638-12번지 ,11500,등촌동
대한적십자사중앙혈액검사센터,22,서울특별시 강서구 염창동 280-21번지 ,11500,염창동
한솔printing&book,22,서울특별시 강서구 염창동 264-20번지 ,11500,염창동
센추리주유소스,22,서울특별시 강서구 가양동 281-1번지 ,11500,가양동
(주)독일피앤피,22,서울특별시 강서구 염창동 264-19번지 ,11500,염창동
